id_odsp,season,fthg,ftag,odd_h,odd_d,odd_a,D1_league_binary,E0_league_binary,F1_league_binary,I1_league_binary,SP1_league_binary,england_country_binary,france_country_binary,germany_country_binary,italy_country_binary,spain_country_binary,1_11_OpenPlay_Situation,1_11_time,1_11_Pass_AssistMethod,1_11_Attempt(shot)_EventType,1_11_OffTarget_ShotOutcome,1_11_KeyPass_EventType2,1_11_home_event,1_11_None_AssistMethod,1_11_Corner_EventType,1_11_Foul_EventType,1_11_FreeKickWon_EventType,1_11_HandBall_EventType,11_21_FreeKickWon_EventType,11_21_time,11_21_home_event,11_21_None_AssistMethod,11_21_OpenPlay_Situation,11_21_Pass_AssistMethod,11_21_Attempt(shot)_EventType,11_21_OffTarget_ShotOutcome,11_21_KeyPass_EventType2,11_21_Foul_EventType,11_21_OnTarget_ShotOutcome,11_21_Blocked_ShotOutcome,11_21_HitThePost_ShotOutcome,11_21_Corner_EventType,21_31_OpenPlay_Situation,21_31_time,21_31_home_event,21_31_Attempt(shot)_EventType,21_31_Blocked_ShotOutcome,21_31_None_AssistMethod,21_31_Corner_EventType,21_31_Cross_AssistMethod,21_31_KeyPass_EventType2,21_31_OnTarget_ShotOutcome,21_31_FreeKickWon_EventType,21_31_Foul_EventType,21_31_Pass_AssistMethod,21_31_OffTarget_ShotOutcome,31_41_time,31_41_None_AssistMethod,31_41_Corner_EventType,31_41_Foul_EventType,31_41_home_event,31_41_FreeKickWon_EventType,31_41_OpenPlay_Situation,31_41_Attempt(shot)_EventType,31_41_OffTarget_ShotOutcome,31_41_Cross_AssistMethod,31_41_KeyPass_EventType2,41_51_time,41_51_Foul_EventType,41_51_None_AssistMethod,41_51_Substitution_EventType,41_51_home_event,41_51_Offside_EventType,41_51_FailedThroughBall_EventType2,41_51_OpenPlay_Situation,41_51_fast_break,41_51_Pass_AssistMethod,41_51_Attempt(shot)_EventType,41_51_OffTarget_ShotOutcome,41_51_KeyPass_EventType2,41_51_YellowCard_EventType,41_51_FreeKickWon_EventType,41_51_Corner_EventType,41_51_OnTarget_ShotOutcome,51_61_Corner_Situation,51_61_time,51_61_home_event,51_61_Attempt(shot)_EventType,51_61_OnTarget_ShotOutcome,51_61_None_AssistMethod,51_61_Foul_EventType,51_61_FreeKickWon_EventType,51_61_Corner_EventType,51_61_OpenPlay_Situation,51_61_HeadedPass_AssistMethod,51_61_Blocked_ShotOutcome,51_61_KeyPass_EventType2,61_71_FreeKickWon_EventType,61_71_time,61_71_None_AssistMethod,61_71_home_event,61_71_Foul_EventType,61_71_Corner_EventType,61_71_OpenPlay_Situation,61_71_Attempt(shot)_EventType,61_71_Blocked_ShotOutcome,71_81_time,71_81_None_AssistMethod,71_81_Corner_EventType,71_81_OpenPlay_Situation,71_81_Cross_AssistMethod,71_81_Attempt(shot)_EventType,71_81_Blocked_ShotOutcome,71_81_KeyPass_EventType2,71_81_FreeKickWon_EventType,71_81_home_event,71_81_Offside_EventType,71_81_FailedThroughBall_EventType2,71_81_Foul_EventType,71_81_YellowCard_EventType,81_91_FreeKickWon_EventType,81_91_time,81_91_None_AssistMethod,81_91_home_event,81_91_Foul_EventType,81_91_Offside_EventType,81_91_FailedThroughBall_EventType2,81_91_Substitution_EventType,81_91_Corner_EventType,91_101_time,91_101_None_AssistMethod,91_101_Corner_EventType,91_101_OpenPlay_Situation,91_101_Cross_AssistMethod,91_101_Attempt(shot)_EventType,91_101_Blocked_ShotOutcome,91_101_KeyPass_EventType2,91_101_Corner_Situation,91_101_OnTarget_ShotOutcome,91_101_Pass_AssistMethod,91_101_Foul_EventType,91_101_FreeKickWon_EventType,91_101_home_event,91_101_FreeKick_Situation,91_101_OffTarget_ShotOutcome,1-time,1_11_ThroughBall_AssistMethod,1_11_OnTarget_ShotOutcome,1_11_Offside_EventType,1_11_FailedThroughBall_EventType2,11_21_HandBall_EventType,21_31_Offside_EventType,21_31_FailedThroughBall_EventType2,21_31_YellowCard_EventType,31_41_Offside_EventType,31_41_FailedThroughBall_EventType2,31_41_Pass_AssistMethod,31_41_OnTarget_ShotOutcome,41_51_Blocked_ShotOutcome,51_61_Offside_EventType,51_61_FailedThroughBall_EventType2,51_61_Pass_AssistMethod,51_61_OffTarget_ShotOutcome,61_71_FreeKick_Situation,61_71_OffTarget_ShotOutcome,61_71_Substitution_EventType,61_71_Pass_AssistMethod,61_71_KeyPass_EventType2,61_71_Corner_Situation,61_71_Cross_AssistMethod,61_71_Offside_EventType,61_71_FailedThroughBall_EventType2,71_81_OnTarget_ShotOutcome,71_81_Pass_AssistMethod,71_81_OffTarget_ShotOutcome,71_81_HitThePost_ShotOutcome,81_91_OpenPlay_Situation,81_91_Pass_AssistMethod,81_91_Attempt(shot)_EventType,81_91_Blocked_ShotOutcome,81_91_KeyPass_EventType2,81_91_OnTarget_ShotOutcome,91_101_Substitution_EventType,91_101_HeadedPass_AssistMethod,91_101_YellowCard_EventType,1_11_Blocked_ShotOutcome,1_11_Cross_AssistMethod,11_21_HeadedPass_AssistMethod,11_21_Offside_EventType,11_21_FailedThroughBall_EventType2,21_31_SetPiece_Situation,31_41_YellowCard_EventType,41_51_ThroughBall_AssistMethod,51_61_Cross_AssistMethod,61_71_HeadedPass_AssistMethod,61_71_OnTarget_ShotOutcome,81_91_FreeKick_Situation,81_91_HitThePost_ShotOutcome,91_101_Offside_EventType,91_101_FailedThroughBall_EventType2,11_21_YellowCard_EventType,11_21_Corner_Situation,11_21_Cross_AssistMethod,31_41_Blocked_ShotOutcome,41_51_HandBall_EventType,41_51_SetPiece_Situation,61_71_HandBall_EventType,61_71_YellowCard_EventType,71_81_Substitution_EventType,81_91_Cross_AssistMethod,81_91_OffTarget_ShotOutcome,81_91_YellowCard_EventType,11_21_SetPiece_Situation,31_41_HeadedPass_AssistMethod,51_61_HandBall_EventType,11_21_FreeKick_Situation,21_31_ThroughBall_AssistMethod,21_31_Corner_Situation,31_41_SetPiece_Situation,41_51_Cross_AssistMethod,51_61_YellowCard_EventType,51_61_FreeKick_Situation,51_61_ThroughBall_AssistMethod,31_41_Corner_Situation,31_41_HandBall_EventType,41_51_Corner_Situation,51_61_SetPiece_Situation,61_71_fast_break,1_11_Corner_Situation,11_21_fast_break,31_41_FreeKick_Situation,91_101_SetPiece_Situation,41_51_FreeKick_Situation,81_91_OwnGoal_EventType2,91_101_fast_break,71_81_ThroughBall_AssistMethod,81_91_Corner_Situation,1_11_YellowCard_EventType,51_61_Substitution_EventType,51_61_fast_break,61_71_SetPiece_Situation,71_81_HeadedPass_AssistMethod,71_81_SetPiece_Situation,21_31_PenaltyConceded_EventType,21_31_HandBall_EventType,31_41_PenaltyConceded_EventType,71_81_HandBall_EventType,81_91_HandBall_EventType,11_21_ThroughBall_AssistMethod,31_41_ThroughBall_AssistMethod,41_51_HeadedPass_AssistMethod,1_11_FreeKick_Situation,11_21_OwnGoal_EventType2,51_61_PenaltyConceded_EventType,1_11_HeadedPass_AssistMethod,71_81_PenaltyConceded_EventType,91_101_HandBall_EventType,81_91_HeadedPass_AssistMethod,21_31_FreeKick_Situation,21_31_Substitution_EventType,41_51_HitThePost_ShotOutcome,71_81_Corner_Situation,91_101_HitThePost_ShotOutcome,1_11_fast_break,1_11_Substitution_EventType,41_51_PenaltyConceded_EventType,61_71_ThroughBall_AssistMethod,81_91_SetPiece_Situation,1_11_HitThePost_ShotOutcome,21_31_HeadedPass_AssistMethod,11_21_PenaltyConceded_EventType,21_31_HitThePost_ShotOutcome,71_81_SendingOff_EventType2,81_91_ThroughBall_AssistMethod,91_101_ThroughBall_AssistMethod,1_11_SetPiece_Situation,21_31_fast_break,51_61_HitThePost_ShotOutcome,81_91_fast_break,41_51_StraightRedCard_EventType,41_51_SendingOff_EventType2,71_81_StraightRedCard_EventType,91_101_SendingOff_EventType2,31_41_fast_break,61_71_PenaltyConceded_EventType,61_71_StraightRedCard_EventType,61_71_SendingOff_EventType2,81_91_StraightRedCard_EventType,81_91_SendingOff_EventType2,1_11_OwnGoal_EventType2,71_81_fast_break,11_21_Substitution_EventType,31_41_Substitution_EventType,71_81_FreeKick_Situation,81_91_PenaltyConceded_EventType,61_71_HitThePost_ShotOutcome,11_21_StraightRedCard_EventType,11_21_SendingOff_EventType2,51_61_SendingOff_EventType2,51_61_StraightRedCard_EventType,31_41_HitThePost_ShotOutcome,31_41_OwnGoal_EventType2,1_11_PenaltyConceded_EventType,91_101_StraightRedCard_EventType,21_31_SendingOff_EventType2,21_31_OwnGoal_EventType2,91_101_PenaltyConceded_EventType,21_31_StraightRedCard_EventType,31_41_StraightRedCard_EventType,31_41_SendingOff_EventType2,71_81_OwnGoal_EventType2,61_71_OwnGoal_EventType2,41_51_OwnGoal_EventType2,1_11_StraightRedCard_EventType,1_11_SendingOff_EventType2,91_101_OwnGoal_EventType2,51_61_OwnGoal_EventType2,81_91_SecondYellowCard_EventType,41_51_SecondYellowCard_EventType,71_81_SecondYellowCard_EventType,31_41_SecondYellowCard_EventType,51_61_SecondYellowCard_EventType,91_101_SecondYellowCard_EventType,61_71_SecondYellowCard_EventType,CLASS
fsdOFv5j/,2014,3,0,1.33,6.2,15,0,0,1,0,0,0,1,0,0,0,3,41,1,3,3,2,4,8,1,3,3,,1,148,4,6,5,4,5,2,4,1,1,2,,1,3,247,7,3,,7,6,1,3,2,,,2,1,323,9,4,,7,,3,3,1,1,1,422,2,7,,6,,,5,,2,5,,3,,3,,4,1,498,6,2,1,9,2,1,2,1,,,1,2,595,9,5,2,1,2,2,,710,8,,2,,2,,2,3,5,1,1,3,,3,778,9,5,3,1,1,1,,853,9,,1,,1,,1,,,1,4,4,5,,1,1,,,,,,,,,3,3,,1,1,,,,1,,,2,1,1,,,1,1,1,2,1,,1,,1,,1,,,,,,1,,2,2,,,1,,,2,,,1,1,,,,1,,,,,1,,1,1,,,1,,,,,,,,1,,,,,,,,,,,,,,,,2,,,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
hQa2qoCr/,2014,1,1,1.17,9.8,29,0,0,0,1,0,0,0,0,1,0,3,61,1,4,2,1,5,9,1,2,2,,3,142,4,8,4,2,4,1,2,3,1,2,,,4,236,8,4,1,6,4,,4,3,1,1,4,,287,7,1,2,6,2,4,4,1,,3,395,2,6,,7,1,1,4,,4,4,1,4,,3,,2,,452,5,,,10,4,4,1,,,,,2,512,8,6,2,2,3,3,1,597,6,1,4,1,5,3,4,1,3,,,1,,2,690,9,5,2,,,1,2,792,9,,1,1,1,,1,,1,,3,3,4,,,1,,1,1,1,,,,,1,1,3,1,1,,,,,,1,,2,2,,,1,1,,3,2,,1,1,1,1,1,,1,,,1,,,,,,,,,,1,,,2,2,,,,2,,,,,2,,,2,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
lhgBsPte/,2014,0,2,5.3,3.6,2,0,0,0,1,0,0,0,0,1,0,1,53,1,1,1,1,4,9,,4,4,,3,174,5,7,4,2,4,3,3,2,1,,,1,3,250,6,3,2,8,3,1,2,1,2,2,1,,310,9,1,1,5,1,5,5,,,1,408,5,9,,6,,,1,,1,1,1,1,,4,,,,501,5,1,,9,4,4,,1,,,1,3,600,9,5,2,,2,2,2,664,9,1,2,,2,1,1,3,6,,,3,1,3,775,10,5,3,1,1,2,,845,8,,3,1,3,,2,,2,1,2,3,5,,1,1,,,1,1,,,,,,,1,2,,,,1,1,,,2,1,1,,,,,1,1,,,,,,,,,1,,1,,,1,,,,1,,,,,,,,,,,,3,,,,1,,,,1,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
ltHqNMCG/,2014,0,0,1.84,3.55,5.83,0,0,1,0,0,0,1,0,0,0,1,78,1,2,2,2,7,8,3,3,2,,3,186,6,9,2,1,2,1,1,2,1,,,3,2,276,7,2,1,8,3,2,2,1,2,2,,,348,8,1,2,4,3,1,2,2,,2,423,3,8,,2,1,1,2,,2,2,1,2,,3,1,,,454,7,1,,10,3,4,,1,,1,,2,524,8,7,2,1,2,3,,620,7,1,3,1,3,,3,2,5,1,1,2,,5,690,10,5,5,,,,,738,7,1,2,1,3,1,3,1,1,2,3,2,6,,1,4,,,,,,,,1,1,1,2,,1,,,,,,3,,2,2,,,2,2,3,2,,,,,,,,,1,,,,1,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
MN6Ki942/,2014,3,3,4.4,3.35,2.15,0,0,0,1,0,0,0,0,1,0,2,46,1,2,1,2,5,8,,3,3,,4,142,3,8,1,1,2,1,2,3,1,,,1,3,219,5,3,1,8,1,,2,,2,3,1,2,302,8,2,1,7,2,2,3,1,1,2,380,4,10,,5,,,,,,,,,,5,1,,,433,3,2,2,9,3,2,1,2,,,1,2,477,6,7,2,2,4,4,2,598,9,1,1,1,1,,1,4,5,,,3,1,1,690,8,4,2,,,3,2,774,9,2,1,1,2,,1,1,1,,2,1,7,,1,1,,1,1,1,,1,1,,,,,2,,1,1,,,,1,,2,4,,2,,,1,,,,2,1,2,,2,,1,,1,,,,,,,1,,,,1,,,1,1,,1,1,,,,,,,1,2,,,,,,,,,,1,,1,1,1,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
nyqAwrcc/,2014,2,0,2.45,3.25,3.95,0,0,1,0,0,0,1,0,0,0,1,84,,1,1,1,6,9,,4,4,,2,265,7,6,5,2,5,3,4,2,2,,,,1,352,6,1,,9,1,,1,1,3,3,1,,445,7,1,3,6,3,3,3,,3,3,525,3,9,,4,,,2,,1,2,,1,1,4,,1,1,635,7,3,,7,2,1,1,2,1,1,3,2,761,7,6,2,1,3,3,,864,8,2,2,1,2,,2,2,8,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,1,,,,,1,1,,,1,2,,3,2,1,3,,1,,,1,1,1,,,,,,,,,,,,1,,1,1,,,,1,,,,,,,,,2,2,,,,,1,,,,,,1,,,,,,,,,,,,,1,,,,,,,,,,1,2,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
r3xJyMR9/,2014,0,1,11,5.5,1.42,0,0,1,0,0,0,1,0,0,0,5,83,3,5,3,5,5,5,,2,1,,3,217,6,8,3,1,3,,2,2,2,1,,1,,314,6,,,10,,,,,4,4,,,387,8,1,3,3,2,,2,2,2,2,462,1,7,2,7,,,3,1,1,3,,3,,1,3,1,,617,7,1,,9,3,2,1,1,,1,1,3,699,7,4,2,,3,3,1,819,9,2,1,,2,1,1,2,6,,,2,,2,804,8,5,2,1,1,,3,,,,,,,,,,,,,,,,,1,,,2,2,,1,1,,,,,,2,,,,,,1,,2,3,,1,,,,1,1,,1,1,1,1,1,,,,,2,1,,,,,2,1,1,,1,,,,,1,,1,,,,,2,2,,,,,,1,,,,1,1,,,,1,,,,,,,,,,,,,,,2,,,,,,1,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
rFhFtqd1/,2014,2,2,1.94,3.6,4.99,0,0,0,1,0,0,0,0,1,0,2,85,1,2,1,2,6,8,1,3,4,,4,212,6,10,1,,1,,,4,,1,,1,,317,6,,,10,3,,,,3,3,,,409,9,2,3,4,2,1,2,,,1,507,1,7,,8,1,1,5,1,2,5,,3,,3,,4,,593,4,3,3,7,2,2,1,3,,,3,1,713,8,5,1,1,2,3,,829,9,2,1,,1,,1,2,6,,,2,,4,892,9,6,4,,,,1,,,,,,,,,,,,,,,,,3,,1,,,,,,,,,1,2,1,,,1,,,1,1,2,2,,,1,1,1,1,,,1,1,1,1,1,,,,,,1,,,,,,,2,,2,,,,,,,,,,,,1,3,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,2,,1,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
YkU2Uz4M/,2014,1,2,13,6.4,1.33,0,0,0,0,1,0,0,0,0,1,1,40,1,1,,1,4,9,2,2,3,,1,137,7,7,3,2,4,2,3,2,2,,,2,3,227,4,3,1,7,,,3,1,3,2,3,1,313,9,,2,6,3,2,3,2,,1,432,3,9,,4,1,1,2,,1,2,,1,,3,1,1,,517,3,2,1,9,3,4,1,1,,,1,2,585,9,7,2,,1,1,,711,10,1,1,,1,,,3,5,1,1,3,,2,794,9,5,2,2,2,2,,851,8,,2,,2,,2,,,2,3,4,6,,2,1,,,1,1,,2,2,,1,1,1,,1,,,1,1,,1,2,1,1,,,,,,,1,,1,1,1,,1,,,,1,1,,,,,,1,,,,,,,,,1,1,1,1,,,1,2,1,,1,1,,,,,,,,,,1,,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
zkk7r5Rl/,2014,4,3,1.96,3.45,5.13,0,0,0,1,0,0,0,0,1,0,3,65,1,3,1,1,5,9,1,3,3,,3,140,5,7,2,1,3,1,3,2,,2,,1,2,205,4,2,,9,,,1,2,3,3,,,275,9,,4,6,4,1,2,1,,1,350,3,7,,7,,,4,1,1,4,,3,,3,,3,,449,5,2,2,9,2,2,1,2,,,1,4,519,9,4,2,1,1,1,1,578,9,,1,,1,,1,4,5,,,4,1,3,640,10,4,3,1,1,2,,705,9,,1,,1,,1,,,1,3,3,5,,1,3,,,,,,1,1,1,,,,1,,1,1,1,,,,,1,1,,,1,1,,1,1,,,,,,,,1,,1,2,,,1,1,,,,,,,,,1,1,,1,2,,,,,,,,,1,,,,,,,,2,1,,,,,,,,,,1,,,,,,,,1,1,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
zRAOjTJ8/,2014,1,2,8.1,4.7,1.53,0,0,0,1,0,0,0,0,1,0,1,73,,1,1,1,5,9,1,4,3,1,4,180,4,7,3,1,3,3,3,3,,,,,4,279,5,4,2,6,1,,4,2,2,2,3,,373,9,1,4,4,3,2,2,,,1,456,2,9,,3,1,1,4,,,4,,1,,3,,4,,513,6,3,2,7,2,2,,3,,,3,1,589,6,4,2,3,4,4,1,642,10,,1,,1,,,4,4,,,3,,3,721,9,6,3,1,1,2,,831,10,,,,,,,,,,4,4,6,,,2,,,,,,,,1,,,1,1,,1,1,3,1,,1,,3,4,,1,,,,,,,1,1,1,,1,,1,,,,1,,,,,,,,,2,,,1,1,,,2,1,,,,,2,,1,,,,,,,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,0
faVbVGlG/,2014,2,0,2.3,3.51,3.75,0,0,0,0,1,0,0,0,0,1,2,41,1,2,,1,7,9,3,2,2,1,3,176,5,10,,,,,,3,,,,2,3,272,5,3,2,8,1,1,2,,3,3,1,1,410,7,2,2,6,3,1,3,1,2,3,507,1,5,,7,,,2,,2,5,2,5,,1,3,2,,585,6,1,,10,2,3,,,,,,1,715,9,7,1,2,1,1,1,819,6,,5,,5,1,4,2,7,,,1,1,2,881,9,4,3,1,1,,2,90,1,1,,,,,,,,,,,1,,,1,,1,,,,,,,,,1,1,1,1,1,,1,,,3,1,1,,,1,1,1,4,3,,1,,2,1,1,,,,,1,,,1,1,,,,,,,,,,,,,,1,,,,1,1,1,1,,,,1,,,,,3,1,1,,2,,3,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
nZRjXxK3/,2014,2,1,2.05,3.8,4.6,0,0,0,0,1,0,0,0,0,1,3,62,,4,4,2,6,8,1,2,2,,1,164,6,6,4,1,4,2,4,2,1,1,,1,,243,5,,,10,1,,,,3,2,,,338,7,1,2,5,2,4,4,1,2,3,422,3,7,,5,,,3,,2,3,1,3,1,3,,1,,538,7,4,2,7,,,1,3,,1,3,2,626,8,5,1,3,3,4,,752,8,1,1,2,2,,2,,5,,,1,3,4,859,8,5,2,,,1,,720,6,1,2,,2,1,2,,,2,2,2,4,,1,1,,,1,1,,2,2,2,,,1,3,,2,2,2,1,,,,1,2,1,1,,,2,,,,2,1,2,1,2,,,,1,,2,,2,2,,,,1,,4,,1,,,,,1,,,,,,3,,,1,,,,,,,,,,,,,1,,1,,,1,,,,,,,,,2,,,,,,,,,,2,,1,1,,1,,,,,,,1,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
QPQfWdZ9/,2014,2,1,1.75,4.2,7.2,0,0,0,0,1,0,0,0,0,1,1,62,,1,,1,5,9,1,4,3,,5,128,6,9,,,1,1,1,4,,,,,3,220,5,3,,7,,2,3,2,3,3,1,1,286,10,1,4,4,4,,,,,,395,3,8,,7,,,3,,2,3,1,2,,3,1,2,,473,4,1,,9,3,3,1,1,,,1,3,532,10,3,3,1,1,2,1,620,6,2,5,2,5,1,4,,4,,,,,3,709,10,5,3,,,1,1,788,7,,3,,3,,3,,2,3,3,3,4,,1,1,,1,1,1,,1,1,,,,,,,,,,1,,1,,,,1,,,,1,2,3,,1,,1,,,,1,,,,,,,,,,,1,,,,,,,,,1,,,,,1,3,,1,1,1,,,,,,,,1,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
Mu8ZmJpt/,2014,2,2,2.55,3.55,3.3,1,0,0,0,0,0,0,1,0,0,2,44,2,2,,2,5,8,2,2,3,,2,125,7,9,2,1,3,2,1,3,,,1,2,3,248,5,3,,9,1,,1,2,2,3,1,,388,4,,1,4,2,7,7,3,,6,617,3,7,,7,,,4,1,2,4,3,3,,3,,,,702,4,3,2,8,2,2,,3,,,2,3,762,10,7,3,,2,2,1,843,6,,4,1,4,,4,2,6,,,2,1,1,627,7,4,1,,,2,1,,,,,,,,,,,,,,,,,2,,,,,,,,1,,,6,2,1,,,2,1,,1,2,,,,,,,2,3,2,,1,,1,,,1,,,,2,,,,,,,,,,,,,,,,,,2,,,,,1,,,,1,,,,,,,1,2,,,,,,,,,,,,,,,,,1,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
v9KHO5X0/,2014,2,2,3.1,3.4,2.75,0,0,0,0,1,0,0,0,0,1,4,69,2,4,3,4,7,6,1,2,2,,1,279,6,9,1,,2,1,1,1,1,,,4,3,423,3,3,2,8,2,,2,,1,1,2,1,555,5,1,1,8,1,4,6,4,2,5,680,2,8,1,7,1,1,1,,1,2,,2,1,2,1,1,,790,4,3,2,7,1,1,2,3,,,3,1,883,8,7,1,4,4,4,2,630,7,,,,,,,3,4,,,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,1,1,,,,1,,,2,1,1,,,2,,,1,,1,2,,1,,,,,,,,,,,,,,,,,2,,2,2,,,,1,,1,,,,,,,,1,,,,,,,,,,1,,1,,,,1,,,,2,,1,,,,,,,,,,,,,3,,,,,,1,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
6s7AQR2l/,2014,0,1,1.87,4.33,5.75,0,0,0,0,1,0,0,0,0,1,3,50,2,3,,3,6,7,,3,3,1,3,159,4,9,1,1,1,1,1,3,,,,1,2,255,6,4,,6,2,2,4,1,2,2,,3,337,8,,4,4,4,1,2,2,1,2,405,2,9,,4,,,2,,,2,,1,2,2,1,2,,450,7,3,,7,2,2,,3,,1,3,4,519,9,3,2,2,1,1,1,607,8,,2,,3,1,2,2,4,,,4,1,3,664,8,7,2,,,,1,735,9,,1,1,1,,1,,,,3,3,7,,1,1,1,1,,,,,,,,,1,,,,,1,2,,,,,1,,,,,1,1,1,,3,2,3,,2,2,1,,1,2,,,2,2,1,,,2,,,,,,,,,,,1,,,1,,,1,1,,,,,,1,,1,1,,,1,,,,,,,,,,,,1,,,2,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
dI2brFEH/,2014,3,1,2.15,3.55,3.87,1,0,0,0,0,0,0,1,0,0,1,37,,1,,1,4,9,,3,3,,3,117,6,9,1,1,1,,1,4,1,,,2,2,264,4,2,,8,,,2,1,5,3,2,1,369,9,1,4,4,4,1,1,,,1,423,4,10,,7,,,,,,1,1,,1,3,,,,455,4,1,1,9,2,3,1,1,,,1,5,510,10,5,5,,,,,559,10,1,,,,,,5,6,,,4,,3,631,10,6,3,1,1,1,1,694,10,2,,,,,,,,,3,3,5,,,1,,1,2,2,,,,,,,1,,,1,1,1,,,,,,,,,,,,,,,1,,1,1,,,1,,,,1,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,2,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
dIIlerBf/,2014,1,0,1.47,4.85,9.2,0,0,0,1,0,0,0,0,1,0,3,102,2,3,3,3,6,7,1,2,2,,3,243,4,8,1,1,3,2,2,3,,1,,1,3,327,6,4,2,6,2,1,4,,1,1,2,2,387,6,,3,5,2,3,4,3,,4,493,,5,2,7,1,1,6,1,5,6,2,5,,1,,3,,627,5,2,1,10,3,3,,1,,,,3,696,8,5,3,,2,2,1,738,8,,2,,2,,2,3,5,,,3,1,2,825,9,4,2,1,1,,2,450,4,3,2,,2,,1,,1,1,,,4,,1,2,,,1,1,,1,1,1,1,1,4,,1,1,1,,1,,1,2,2,2,,,,,1,2,1,,2,,2,,1,,,,,,1,,,,1,,,,,,,,,,,1,1,1,,,,,1,1,2,,,,,1,,,1,,,1,,,,,,,,,,,,,,,,1,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
